path,module,lines,classes,functions
sentinel-control/services/sentinel-core/sentinel/perf/hot_cold/artifact_ref_store.py,sentinel.perf.hot_cold.artifact_ref_store,180,3,4
sentinel-control/services/sentinel-core/sentinel/perf/hot_cold/cache_invalidation_policy.py,sentinel.perf.hot_cold.cache_invalidation_policy,198,2,6
sentinel-control/services/sentinel-core/sentinel/perf/hot_cold/cold_receipt_store.py,sentinel.perf.hot_cold.cold_receipt_store,454,3,9
sentinel-control/services/sentinel-core/sentinel/perf/hot_cold/delta_state_engine.py,sentinel.perf.hot_cold.delta_state_engine,229,2,5
sentinel-control/services/sentinel-core/sentinel/perf/hot_cold/hot_mission_cache.py,sentinel.perf.hot_cold.hot_mission_cache,422,3,13
sentinel-control/services/sentinel-core/sentinel/perf/hot_cold/receipt_index.py,sentinel.perf.hot_cold.receipt_index,559,1,8
sentinel-control/services/sentinel-core/sentinel/perf/measure/__init__.py,sentinel.perf.measure.__init__,2,0,0
sentinel-control/services/sentinel-core/sentinel/perf/measure/cost_profiler.py,sentinel.perf.measure.cost_profiler,104,1,2
sentinel-control/services/sentinel-core/sentinel/perf/measure/latency_profiler.py,sentinel.perf.measure.latency_profiler,363,2,11
sentinel-control/services/sentinel-core/sentinel/perf/measure/performance_receipt.py,sentinel.perf.measure.performance_receipt,138,1,3
sentinel-control/services/sentinel-core/sentinel/perf/measure/performance_trace.py,sentinel.perf.measure.performance_trace,128,2,1
sentinel-control/services/sentinel-core/sentinel/perf/sched/__init__.py,sentinel.perf.sched.__init__,2,0,0
sentinel-control/services/sentinel-core/sentinel/perf/sched/async_organ_scheduler.py,sentinel.perf.sched.async_organ_scheduler,837,3,15
sentinel-control/services/sentinel-core/sentinel/perf/sched/backpressure_controller.py,sentinel.perf.sched.backpressure_controller,398,3,9
sentinel-control/services/sentinel-core/sentinel/perf/sched/batch_execution_planner.py,sentinel.perf.sched.batch_execution_planner,200,2,1
sentinel-control/services/sentinel-core/sentinel/perf/sched/tool_call_queue.py,sentinel.perf.sched.tool_call_queue,334,4,8
sentinel-control/services/sentinel-core/sentinel/perf/workspace/__init__.py,sentinel.perf.workspace.__init__,2,0,0
sentinel-control/services/sentinel-core/sentinel/perf/workspace/workspace_change_watcher.py,sentinel.perf.workspace.workspace_change_watcher,331,2,9
sentinel-control/services/sentinel-core/sentinel/perf/workspace/workspace_snapshot_cache.py,sentinel.perf.workspace.workspace_snapshot_cache,439,1,7
sentinel-control/services/sentinel-core/sentinel/power/__init__.py,sentinel.power.__init__,39,0,1
sentinel-control/services/sentinel-core/sentinel/power/demo.py,sentinel.power.demo,206,0,11
sentinel-control/services/sentinel-core/sentinel/power/runtime.py,sentinel.power.runtime,566,13,19
sentinel-control/services/sentinel-core/sentinel/power_lab.py,sentinel.power_lab,580,5,15
sentinel-control/services/sentinel-core/sentinel/shared/__init__.py,sentinel.shared.__init__,33,0,0
sentinel-control/services/sentinel-core/sentinel/shared/db.py,sentinel.shared.db,70,3,10
sentinel-control/services/sentinel-core/sentinel/shared/enums.py,sentinel.shared.enums,148,15,0
sentinel-control/services/sentinel-core/sentinel/shared/events.py,sentinel.shared.events,769,10,40
sentinel-control/services/sentinel-core/sentinel/shared/execution_events.py,sentinel.shared.execution_events,591,5,20
sentinel-control/services/sentinel-core/sentinel/shared/models.py,sentinel.shared.models,124,10,1
sentinel-control/services/sentinel-core/sentinel/shared/safety_scanner.py,sentinel.shared.safety_scanner,395,1,19
sentinel-control/services/sentinel-core/sentinel/telemetry/__init__.py,sentinel.telemetry.__init__,38,0,0
sentinel-control/services/sentinel-core/sentinel/telemetry/kernel.py,sentinel.telemetry.kernel,1883,2,51
sentinel-control/services/sentinel-core/sentinel/telemetry/models.py,sentinel.telemetry.models,678,7,9
sentinel-control/services/sentinel-core/sentinel/telemetry/policy.py,sentinel.telemetry.policy,110,4,3
sentinel-control/services/sentinel-core/sentinel/telemetry/redaction.py,sentinel.telemetry.redaction,109,0,5
sentinel-control/services/sentinel-core/sentinel/telemetry/store.py,sentinel.telemetry.store,231,2,14
sentinel-control/services/sentinel-core/tests/operator/test_agent_runtime_event_bridge_pack2a.py,tests.operator.test_agent_runtime_event_bridge_pack2a,1410,12,68
sentinel-control/services/sentinel-core/tests/operator/test_authority_issuer.py,tests.operator.test_authority_issuer,333,1,12
sentinel-control/services/sentinel-core/tests/operator/test_connection_identity_boundary_pack3.py,tests.operator.test_connection_identity_boundary_pack3,300,0,17
sentinel-control/services/sentinel-core/tests/operator/test_connection_inbound_readonly_pack4.py,tests.operator.test_connection_inbound_readonly_pack4,266,0,17
sentinel-control/services/sentinel-core/tests/operator/test_connection_live_channel_action_pack5.py,tests.operator.test_connection_live_channel_action_pack5,266,0,14
sentinel-control/services/sentinel-core/tests/operator/test_connection_manifest_registry_pack2.py,tests.operator.test_connection_manifest_registry_pack2,198,0,10
sentinel-control/services/sentinel-core/tests/operator/test_interactive_exploration.py,tests.operator.test_interactive_exploration,964,13,59
sentinel-control/services/sentinel-core/tests/operator/test_mission_execution_coordinator.py,tests.operator.test_mission_execution_coordinator,84,0,6
sentinel-control/services/sentinel-core/tests/operator/test_mission_lifecycle_service.py,tests.operator.test_mission_lifecycle_service,313,4,18
sentinel-control/services/sentinel-core/tests/operator/test_model_decision_extractor_pack3_13.py,tests.operator.test_model_decision_extractor_pack3_13,114,0,5
sentinel-control/services/sentinel-core/tests/operator/test_power_pack1_model_led_task_loop.py,tests.operator.test_power_pack1_model_led_task_loop,469,5,23
sentinel-control/services/sentinel-core/tests/operator/test_power_pack2_workspace_write_patch.py,tests.operator.test_power_pack2_workspace_write_patch,481,4,23
sentinel-control/services/sentinel-core/tests/operator/test_power_pack3_code_execution_sandbox.py,tests.operator.test_power_pack3_code_execution_sandbox,868,5,34
sentinel-control/services/sentinel-core/tests/operator/test_power_pack4_browser_computer_control.py,tests.operator.test_power_pack4_browser_computer_control,297,2,15
sentinel-control/services/sentinel-core/tests/operator/test_power_pack5_real_channel_transport_send.py,tests.operator.test_power_pack5_real_channel_transport_send,424,4,25
sentinel-control/services/sentinel-core/tests/operator/test_power_pack6_real_browser_bounded_web_control.py,tests.operator.test_power_pack6_real_browser_bounded_web_control,679,3,32
sentinel-control/services/sentinel-core/tests/operator/test_power_pack6c_actionability_recovery_contract.py,tests.operator.test_power_pack6c_actionability_recovery_contract,154,0,5
sentinel-control/services/sentinel-core/tests/operator/test_product_nervous_system_pack3.py,tests.operator.test_product_nervous_system_pack3,1591,5,58
sentinel-control/services/sentinel-core/tests/operator/test_read_only_research_decision_protocol_pack3_7.py,tests.operator.test_read_only_research_decision_protocol_pack3_7,1072,3,38
sentinel-control/services/sentinel-core/tests/operator/test_runtime_connection_registry.py,tests.operator.test_runtime_connection_registry,74,0,4
sentinel-control/services/sentinel-core/tests/operator/test_runtime_host_pack1.py,tests.operator.test_runtime_host_pack1,224,0,10
sentinel-control/services/sentinel-core/tests/operator/test_workflow_bridge_factory_pack1.py,tests.operator.test_workflow_bridge_factory_pack1,128,1,4
sentinel-control/services/sentinel-core/tests/perf/__init__.py,tests.perf.__init__,1,0,0
sentinel-control/services/sentinel-core/tests/perf/bench/__init__.py,tests.perf.bench.__init__,2,0,0
sentinel-control/services/sentinel-core/tests/perf/bench/test_benchmark_harness_gate_property.py,tests.perf.bench.test_benchmark_harness_gate_property,139,0,4
sentinel-control/services/sentinel-core/tests/perf/bench/test_benchmark_harness_gates.py,tests.perf.bench.test_benchmark_harness_gates,105,0,8
sentinel-control/services/sentinel-core/tests/perf/bench/test_benchmark_harness_run.py,tests.perf.bench.test_benchmark_harness_run,125,0,9
sentinel-control/services/sentinel-core/tests/perf/bench/test_core_final_gate_performance_receipts.py,tests.perf.bench.test_core_final_gate_performance_receipts,213,0,14
sentinel-control/services/sentinel-core/tests/perf/bench/test_golden_missions.py,tests.perf.bench.test_golden_missions,78,0,6
sentinel-control/services/sentinel-core/tests/perf/bench/test_hot_path_registry.py,tests.perf.bench.test_hot_path_registry,55,0,3
sentinel-control/services/sentinel-core/tests/perf/caches/__init__.py,tests.perf.caches.__init__,1,0,0
sentinel-control/services/sentinel-core/tests/perf/caches/test_cache_canonical_equivalence_property.py,tests.perf.caches.test_cache_canonical_equivalence_property,748,1,13
sentinel-control/services/sentinel-core/tests/perf/caches/test_cache_invalidation_dependency_property.py,tests.perf.caches.test_cache_invalidation_dependency_property,674,1,16
sentinel-control/services/sentinel-core/tests/perf/caches/test_decision_frame_cache_lifecycle_property.py,tests.perf.caches.test_decision_frame_cache_lifecycle_property,898,1,20
sentinel-control/services/sentinel-core/tests/perf/caches/test_runtime_cache_wiring.py,tests.perf.caches.test_runtime_cache_wiring,280,0,5
sentinel-control/services/sentinel-core/tests/perf/caches/test_safety_invariants_property.py,tests.perf.caches.test_safety_invariants_property,845,0,14
sentinel-control/services/sentinel-core/tests/perf/caches/test_token_budget_enforcement_property.py,tests.perf.caches.test_token_budget_enforcement_property,712,2,11
sentinel-control/services/sentinel-core/tests/perf/hot_cold/__init__.py,tests.perf.hot_cold.__init__,1,0,0
sentinel-control/services/sentinel-core/tests/perf/hot_cold/test_artifact_ref_store_property.py,tests.perf.hot_cold.test_artifact_ref_store_property,326,0,7
sentinel-control/services/sentinel-core/tests/perf/hot_cold/test_cold_receipt_store_property.py,tests.perf.hot_cold.test_cold_receipt_store_property,496,0,6
sentinel-control/services/sentinel-core/tests/perf/hot_cold/test_hot_cold_bounds_property.py,tests.perf.hot_cold.test_hot_cold_bounds_property,206,0,4
sentinel-control/services/sentinel-core/tests/perf/hot_cold/test_phase_b_benchmarks.py,tests.perf.hot_cold.test_phase_b_benchmarks,456,0,7
sentinel-control/services/sentinel-core/tests/perf/hot_cold/test_receipt_index_property.py,tests.perf.hot_cold.test_receipt_index_property,761,1,17
sentinel-control/services/sentinel-core/tests/perf/measure/__init__.py,tests.perf.measure.__init__,1,0,0
sentinel-control/services/sentinel-core/tests/perf/measure/test_latency_profiler_benchmark.py,tests.perf.measure.test_latency_profiler_benchmark,114,0,3
sentinel-control/services/sentinel-core/tests/perf/measure/test_performance_receipt_property.py,tests.perf.measure.test_performance_receipt_property,268,0,5
sentinel-control/services/sentinel-core/tests/perf/measure/test_performance_trace_property.py,tests.perf.measure.test_performance_trace_property,354,1,11
sentinel-control/services/sentinel-core/tests/perf/measure/test_profiler_eventbus_wireup.py,tests.perf.measure.test_profiler_eventbus_wireup,241,4,7
sentinel-control/services/sentinel-core/tests/perf/sched/__init__.py,tests.perf.sched.__init__,1,0,0
sentinel-control/services/sentinel-core/tests/perf/sched/test_backpressure_lifecycle_property.py,tests.perf.sched.test_backpressure_lifecycle_property,695,2,18
sentinel-control/services/sentinel-core/tests/perf/sched/test_runtime_scheduler_wiring.py,tests.perf.sched.test_runtime_scheduler_wiring,591,0,11
sentinel-control/services/sentinel-core/tests/perf/sched/test_scheduler_benchmark.py,tests.perf.sched.test_scheduler_benchmark,546,1,13
sentinel-control/services/sentinel-core/tests/perf/sched/test_scheduler_non_blocking_property.py,tests.perf.sched.test_scheduler_non_blocking_property,1263,1,33
sentinel-control/services/sentinel-core/tests/perf/test_context_cache_key_builder.py,tests.perf.test_context_cache_key_builder,496,0,30
sentinel-control/services/sentinel-core/tests/perf/test_context_cache_runtime_closure_property.py,tests.perf.test_context_cache_runtime_closure_property,406,0,7
sentinel-control/services/sentinel-core/tests/perf/test_context_cache_runtime_integration.py,tests.perf.test_context_cache_runtime_integration,407,0,8
sentinel-control/services/sentinel-core/tests/perf/test_context_cache_structural_guards.py,tests.perf.test_context_cache_structural_guards,309,0,13
sentinel-control/services/sentinel-core/tests/perf/test_scope_guardrails.py,tests.perf.test_scope_guardrails,708,2,30
sentinel-control/services/sentinel-core/tests/perf/workspace/__init__.py,tests.perf.workspace.__init__,1,0,0
sentinel-control/services/sentinel-core/tests/perf/workspace/test_workspace_benchmark.py,tests.perf.workspace.test_workspace_benchmark,361,0,7
sentinel-control/services/sentinel-core/tests/perf/workspace/test_workspace_delta_semantics.py,tests.perf.workspace.test_workspace_delta_semantics,1171,0,53
sentinel-control/services/sentinel-core/tests/test_account_creation_login_special_authority_v1.py,tests.test_account_creation_login_special_authority_v1,691,0,27
sentinel-control/services/sentinel-core/tests/test_agent_adaptive_debate.py,tests.test_agent_adaptive_debate,121,0,10
sentinel-control/services/sentinel-core/tests/test_agent_artifact_capture.py,tests.test_agent_artifact_capture,153,0,10
sentinel-control/services/sentinel-core/tests/test_agent_bayesian_belief_state.py,tests.test_agent_bayesian_belief_state,113,0,10
sentinel-control/services/sentinel-core/tests/test_agent_brain_l4_integrated_review.py,tests.test_agent_brain_l4_integrated_review,226,0,6
sentinel-control/services/sentinel-core/tests/test_agent_brain_l4_premortem_fixtures.py,tests.test_agent_brain_l4_premortem_fixtures,365,0,23
sentinel-control/services/sentinel-core/tests/test_agent_brainbench.py,tests.test_agent_brainbench,104,0,11
sentinel-control/services/sentinel-core/tests/test_agent_browser_accessibility_snapshot.py,tests.test_agent_browser_accessibility_snapshot,139,2,9
sentinel-control/services/sentinel-core/tests/test_agent_browser_artifact_quality.py,tests.test_agent_browser_artifact_quality,253,2,15
sentinel-control/services/sentinel-core/tests/test_agent_browser_cortex.py,tests.test_agent_browser_cortex,202,1,8
sentinel-control/services/sentinel-core/tests/test_agent_browser_evidence_adapter.py,tests.test_agent_browser_evidence_adapter,414,3,21
sentinel-control/services/sentinel-core/tests/test_agent_browser_extraction.py,tests.test_agent_browser_extraction,178,2,12
sentinel-control/services/sentinel-core/tests/test_agent_browser_fake_eval.py,tests.test_agent_browser_fake_eval,19,0,1
sentinel-control/services/sentinel-core/tests/test_agent_browser_interaction_dry_run.py,tests.test_agent_browser_interaction_dry_run,258,0,12
sentinel-control/services/sentinel-core/tests/test_agent_browser_interaction_execution.py,tests.test_agent_browser_interaction_execution,422,1,18
sentinel-control/services/sentinel-core/tests/test_agent_browser_live_fetch.py,tests.test_agent_browser_live_fetch,181,2,14
sentinel-control/services/sentinel-core/tests/test_agent_browser_operator_runtime_integration.py,tests.test_agent_browser_operator_runtime_integration,555,2,26
sentinel-control/services/sentinel-core/tests/test_agent_browser_operator_runtime_minicorpus.py,tests.test_agent_browser_operator_runtime_minicorpus,546,2,22
sentinel-control/services/sentinel-core/tests/test_agent_browser_p4d_h_hardening.py,tests.test_agent_browser_p4d_h_hardening,338,1,15
sentinel-control/services/sentinel-core/tests/test_agent_browser_p4e_self_hosted_benchmark.py,tests.test_agent_browser_p4e_self_hosted_benchmark,102,0,5
sentinel-control/services/sentinel-core/tests/test_agent_browser_p4f_peer_benchmark.py,tests.test_agent_browser_p4f_peer_benchmark,83,0,4
sentinel-control/services/sentinel-core/tests/test_agent_browser_playwright_renderer.py,tests.test_agent_browser_playwright_renderer,63,1,2
sentinel-control/services/sentinel-core/tests/test_agent_browser_public_lifecycle.py,tests.test_agent_browser_public_lifecycle,276,1,10
sentinel-control/services/sentinel-core/tests/test_agent_browser_reliability_supervisor.py,tests.test_agent_browser_reliability_supervisor,233,0,11
sentinel-control/services/sentinel-core/tests/test_agent_browser_rendered_snapshot.py,tests.test_agent_browser_rendered_snapshot,390,2,15
sentinel-control/services/sentinel-core/tests/test_agent_browser_runtime_integration.py,tests.test_agent_browser_runtime_integration,203,1,10
sentinel-control/services/sentinel-core/tests/test_agent_browser_url_guard.py,tests.test_agent_browser_url_guard,180,1,19
sentinel-control/services/sentinel-core/tests/test_agent_browser_v25_observation.py,tests.test_agent_browser_v25_observation,140,0,4
sentinel-control/services/sentinel-core/tests/test_agent_browser_v25_operator.py,tests.test_agent_browser_v25_operator,178,1,7
sentinel-control/services/sentinel-core/tests/test_agent_browser_v3_download_quarantine.py,tests.test_agent_browser_v3_download_quarantine,368,1,15
sentinel-control/services/sentinel-core/tests/test_agent_browser_v3_fixture_bench.py,tests.test_agent_browser_v3_fixture_bench,339,1,11
sentinel-control/services/sentinel-core/tests/test_agent_browser_v3_form_submit.py,tests.test_agent_browser_v3_form_submit,571,2,23
sentinel-control/services/sentinel-core/tests/test_agent_browser_v3_live_adapter_harness.py,tests.test_agent_browser_v3_live_adapter_harness,442,1,13
sentinel-control/services/sentinel-core/tests/test_agent_browser_v3_measured_supremacy.py,tests.test_agent_browser_v3_measured_supremacy,37,0,2
sentinel-control/services/sentinel-core/tests/test_agent_browser_v3_remaining_authorities.py,tests.test_agent_browser_v3_remaining_authorities,824,0,19
sentinel-control/services/sentinel-core/tests/test_agent_browser_v3_upload_authorized.py,tests.test_agent_browser_v3_upload_authorized,543,1,21
sentinel-control/services/sentinel-core/tests/test_agent_controlled_capability.py,tests.test_agent_controlled_capability,336,0,12
sentinel-control/services/sentinel-core/tests/test_agent_core_final_gate.py,tests.test_agent_core_final_gate,928,0,54
sentinel-control/services/sentinel-core/tests/test_agent_core_models.py,tests.test_agent_core_models,94,0,9
sentinel-control/services/sentinel-core/tests/test_agent_count_controller.py,tests.test_agent_count_controller,142,0,10
sentinel-control/services/sentinel-core/tests/test_agent_effort_router.py,tests.test_agent_effort_router,165,0,7
sentinel-control/services/sentinel-core/tests/test_agent_epistemic_action.py,tests.test_agent_epistemic_action,132,0,9
sentinel-control/services/sentinel-core/tests/test_agent_eval_bench.py,tests.test_agent_eval_bench,245,1,10
sentinel-control/services/sentinel-core/tests/test_agent_event_bus.py,tests.test_agent_event_bus,153,0,10
sentinel-control/services/sentinel-core/tests/test_agent_evidence_chain.py,tests.test_agent_evidence_chain,150,0,6
sentinel-control/services/sentinel-core/tests/test_agent_execution_posture.py,tests.test_agent_execution_posture,127,0,5
sentinel-control/services/sentinel-core/tests/test_agent_global_workspace.py,tests.test_agent_global_workspace,240,0,14
sentinel-control/services/sentinel-core/tests/test_agent_hypothesis.py,tests.test_agent_hypothesis,190,0,8
sentinel-control/services/sentinel-core/tests/test_agent_invariants.py,tests.test_agent_invariants,200,0,12
sentinel-control/services/sentinel-core/tests/test_agent_llm_context_pack.py,tests.test_agent_llm_context_pack,295,0,11
sentinel-control/services/sentinel-core/tests/test_agent_llm_tool_intent_compiler.py,tests.test_agent_llm_tool_intent_compiler,299,0,12
sentinel-control/services/sentinel-core/tests/test_agent_mission_entropy.py,tests.test_agent_mission_entropy,163,0,7
sentinel-control/services/sentinel-core/tests/test_agent_perception_action_engine.py,tests.test_agent_perception_action_engine,389,1,12
sentinel-control/services/sentinel-core/tests/test_agent_phases.py,tests.test_agent_phases,164,0,13
sentinel-control/services/sentinel-core/tests/test_agent_repair_loop.py,tests.test_agent_repair_loop,288,0,16
sentinel-control/services/sentinel-core/tests/test_agent_resourcefulness_engine.py,tests.test_agent_resourcefulness_engine,180,0,12
sentinel-control/services/sentinel-core/tests/test_agent_runtime.py,tests.test_agent_runtime,379,1,20
sentinel-control/services/sentinel-core/tests/test_agent_runtime_certification.py,tests.test_agent_runtime_certification,271,0,15
sentinel-control/services/sentinel-core/tests/test_agent_skill_procedure_graph.py,tests.test_agent_skill_procedure_graph,125,0,9
sentinel-control/services/sentinel-core/tests/test_agent_society_manager.py,tests.test_agent_society_manager,258,0,16
sentinel-control/services/sentinel-core/tests/test_agent_tool_call_protocol.py,tests.test_agent_tool_call_protocol,198,0,11
sentinel-control/services/sentinel-core/tests/test_agent_tool_selection.py,tests.test_agent_tool_selection,189,0,11
sentinel-control/services/sentinel-core/tests/test_agent_trace_replay.py,tests.test_agent_trace_replay,357,0,11
sentinel-control/services/sentinel-core/tests/test_agent_world_model.py,tests.test_agent_world_model,137,0,6
sentinel-control/services/sentinel-core/tests/test_audit_remediation_batch_lock.py,tests.test_audit_remediation_batch_lock,472,1,24
sentinel-control/services/sentinel-core/tests/test_brain_cognition_loop_wiring.py,tests.test_brain_cognition_loop_wiring,480,1,35
sentinel-control/services/sentinel-core/tests/test_brain_native_candidate_source_and_memory_feedback_lock.py,tests.test_brain_native_candidate_source_and_memory_feedback_lock,661,5,33
sentinel-control/services/sentinel-core/tests/test_brain_to_organ_runtime_closed_loop.py,tests.test_brain_to_organ_runtime_closed_loop,554,1,27
sentinel-control/services/sentinel-core/tests/test_browser_account_creation_special_authority_l7.py,tests.test_browser_account_creation_special_authority_l7,195,0,7
sentinel-control/services/sentinel-core/tests/test_browser_benchmark_gauntlet_web_arena_style.py,tests.test_browser_benchmark_gauntlet_web_arena_style,183,0,7
sentinel-control/services/sentinel-core/tests/test_browser_boundary_manager_l6_l7.py,tests.test_browser_boundary_manager_l6_l7,171,0,7
sentinel-control/services/sentinel-core/tests/test_browser_controlled_extension_webmcp_bridge_l7.py,tests.test_browser_controlled_extension_webmcp_bridge_l7,184,0,9
sentinel-control/services/sentinel-core/tests/test_browser_devtools_backend_adapter_foundation_v1.py,tests.test_browser_devtools_backend_adapter_foundation_v1,203,0,7
sentinel-control/services/sentinel-core/tests/test_browser_devtools_input_parity_l5_l6.py,tests.test_browser_devtools_input_parity_l5_l6,216,0,7
sentinel-control/services/sentinel-core/tests/test_browser_devtools_machine_intelligence_v1.py,tests.test_browser_devtools_machine_intelligence_v1,172,0,7
sentinel-control/services/sentinel-core/tests/test_browser_download_upload_quarantine_l6.py,tests.test_browser_download_upload_quarantine_l6,402,5,17
sentinel-control/services/sentinel-core/tests/test_browser_failure_recovery_engine_v1.py,tests.test_browser_failure_recovery_engine_v1,176,0,8
sentinel-control/services/sentinel-core/tests/test_browser_final_capability_lock.py,tests.test_browser_final_capability_lock,111,0,7
sentinel-control/services/sentinel-core/tests/test_browser_form_submit_special_authority_l6.py,tests.test_browser_form_submit_special_authority_l6,278,0,8
sentinel-control/services/sentinel-core/tests/test_browser_js_sandbox_special_authority_l6.py,tests.test_browser_js_sandbox_special_authority_l6,226,0,8
sentinel-control/services/sentinel-core/tests/test_browser_login_credential_session_broker_l6.py,tests.test_browser_login_credential_session_broker_l6,313,0,10
sentinel-control/services/sentinel-core/tests/test_browser_multi_agent_operator_squad_lock.py,tests.test_browser_multi_agent_operator_squad_lock,102,0,8
sentinel-control/services/sentinel-core/tests/test_browser_multi_step_task_orchestrator_v1.py,tests.test_browser_multi_step_task_orchestrator_v1,229,0,8
sentinel-control/services/sentinel-core/tests/test_browser_network_har_response_quarantine_v1.py,tests.test_browser_network_har_response_quarantine_v1,187,0,7
sentinel-control/services/sentinel-core/tests/test_browser_neural_audit_remediation_lock.py,tests.test_browser_neural_audit_remediation_lock,616,5,44
sentinel-control/services/sentinel-core/tests/test_browser_neural_cortex_v0a_signal_graph.py,tests.test_browser_neural_cortex_v0a_signal_graph,174,0,8
sentinel-control/services/sentinel-core/tests/test_browser_neural_cortex_v0b_motor_proposal.py,tests.test_browser_neural_cortex_v0b_motor_proposal,127,0,7
sentinel-control/services/sentinel-core/tests/test_browser_neural_gauntlet_lock.py,tests.test_browser_neural_gauntlet_lock,77,0,5
sentinel-control/services/sentinel-core/tests/test_browser_neural_memory_feedback_lock.py,tests.test_browser_neural_memory_feedback_lock,149,0,6
sentinel-control/services/sentinel-core/tests/test_browser_neural_safety_invariants_audit_lock.py,tests.test_browser_neural_safety_invariants_audit_lock,291,2,13
sentinel-control/services/sentinel-core/tests/test_browser_observability_replay_studio_v1.py,tests.test_browser_observability_replay_studio_v1,176,0,8
sentinel-control/services/sentinel-core/tests/test_browser_operating_subsystem_hardened_live_backend_lock.py,tests.test_browser_operating_subsystem_hardened_live_backend_lock,562,1,10
sentinel-control/services/sentinel-core/tests/test_browser_operator_agent_l4_l5_live.py,tests.test_browser_operator_agent_l4_l5_live,310,1,10
sentinel-control/services/sentinel-core/tests/test_browser_organ_final_gate.py,tests.test_browser_organ_final_gate,454,0,16
sentinel-control/services/sentinel-core/tests/test_browser_payment_spend_special_authority_l7.py,tests.test_browser_payment_spend_special_authority_l7,199,0,7
sentinel-control/services/sentinel-core/tests/test_browser_performance_lighthouse_organ_v1.py,tests.test_browser_performance_lighthouse_organ_v1,186,0,7
sentinel-control/services/sentinel-core/tests/test_browser_preparation_organ_v1.py,tests.test_browser_preparation_organ_v1,372,1,26
sentinel-control/services/sentinel-core/tests/test_browser_readonly_organ_v1.py,tests.test_browser_readonly_organ_v1,331,1,23
sentinel-control/services/sentinel-core/tests/test_browser_readonly_preparation_agentruntime_opt_in.py,tests.test_browser_readonly_preparation_agentruntime_opt_in,429,1,24
sentinel-control/services/sentinel-core/tests/test_browser_receipt_wrapper.py,tests.test_browser_receipt_wrapper,503,2,17
sentinel-control/services/sentinel-core/tests/test_browser_runtime_agentruntime_full_browser_stack_lock.py,tests.test_browser_runtime_agentruntime_full_browser_stack_lock,300,0,13
sentinel-control/services/sentinel-core/tests/test_browser_runtime_failure_and_concurrency_hardening_lock.py,tests.test_browser_runtime_failure_and_concurrency_hardening_lock,516,2,19
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l5_l6_dispatch_lock.py,tests.test_browser_runtime_unification_l5_l6_dispatch_lock,722,0,14
sentinel-control/services/sentinel-core/tests/test_browser_runtime_unification_l6_login_file_js_dispatch_lock.py,tests.test_browser_runtime_unification_l6_login_file_js_dispatch_lock,865,0,12
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_agentruntime_opt_in.py,tests.test_browser_semantic_extraction_agentruntime_opt_in,440,1,21
sentinel-control/services/sentinel-core/tests/test_browser_semantic_extraction_organ_v1.py,tests.test_browser_semantic_extraction_organ_v1,377,1,23
sentinel-control/services/sentinel-core/tests/test_browser_session_manager_l5_live.py,tests.test_browser_session_manager_l5_live,603,3,17
sentinel-control/services/sentinel-core/tests/test_browser_trajectory_planner_l5.py,tests.test_browser_trajectory_planner_l5,310,0,8
sentinel-control/services/sentinel-core/tests/test_browser_visual_grounding_ocr_v1.py,tests.test_browser_visual_grounding_ocr_v1,200,0,7
sentinel-control/services/sentinel-core/tests/test_capability_registry.py,tests.test_capability_registry,484,0,28
sentinel-control/services/sentinel-core/tests/test_channel_draft_send_organ_v1.py,tests.test_channel_draft_send_organ_v1,318,0,11
sentinel-control/services/sentinel-core/tests/test_cli_runtime_host_product_wiring_pack1b.py,tests.test_cli_runtime_host_product_wiring_pack1b,1526,5,48
sentinel-control/services/sentinel-core/tests/test_cockpit_mission_understanding_protocol_v2.py,tests.test_cockpit_mission_understanding_protocol_v2,346,1,19
sentinel-control/services/sentinel-core/tests/test_cognition_memory_scanner_consolidation_lock.py,tests.test_cognition_memory_scanner_consolidation_lock,72,0,6
sentinel-control/services/sentinel-core/tests/test_cueidea_bridge.py,tests.test_cueidea_bridge,92,1,5
sentinel-control/services/sentinel-core/tests/test_cueidea_contract.py,tests.test_cueidea_contract,230,0,8
sentinel-control/services/sentinel-core/tests/test_debate_engine.py,tests.test_debate_engine,41,0,3
sentinel-control/services/sentinel-core/tests/test_decision_frame_mandatory_params.py,tests.test_decision_frame_mandatory_params,326,0,17
sentinel-control/services/sentinel-core/tests/test_deep_audit_global_invariants_power_truth_reconciliation.py,tests.test_deep_audit_global_invariants_power_truth_reconciliation,134,0,2
sentinel-control/services/sentinel-core/tests/test_delegated_action_gate_model_v0.py,tests.test_delegated_action_gate_model_v0,382,0,32
sentinel-control/services/sentinel-core/tests/test_durable_credential_vault_secret_broker_v1.py,tests.test_durable_credential_vault_secret_broker_v1,549,0,28
sentinel-control/services/sentinel-core/tests/test_durable_mission_workflow_and_automatic_replan_v1.py,tests.test_durable_mission_workflow_and_automatic_replan_v1,603,0,26
sentinel-control/services/sentinel-core/tests/test_durable_mission_workflow_replan_gauntlet_v1.py,tests.test_durable_mission_workflow_replan_gauntlet_v1,1146,3,59
sentinel-control/services/sentinel-core/tests/test_durable_receipt_ledger_foundation.py,tests.test_durable_receipt_ledger_foundation,93,0,5
sentinel-control/services/sentinel-core/tests/test_evals.py,tests.test_evals,89,0,6
sentinel-control/services/sentinel-core/tests/test_execution.py,tests.test_execution,53,0,3
